price,carat,icol,icut,iclar,ishape,irep,ityp
3900,1.0,1,3,3,1,0,0
710,0.55,5,2,3,6,2,1
3440,0.8,6,3,1,6,0,0
800,0.66,2,3,2,0,2,1
880,0.3,6,4,4,0,0,0
560,0.59,1,2,1,4,2,1
460,0.45,4,2,3,4,2,1
920,0.4,4,4,0,0,0,0
340,0.3,6,2,4,6,2,1
5030,2.05,1,3,1,1,3,1
3890,0.93,4,2,0,6,0,0
4370,1.63,3,3,3,6,2,1
560,0.53,2,3,3,4,2,1
2210,0.71,3,2,4,1,0,0
630,0.31,5,3,5,3,0,0
2320,1.0,5,4,3,0,2,1
1130,0.72,5,3,2,1,3,1
1300,1.01,2,3,0,1,2,1
600,0.31,2,4,5,1,0,0
890,0.71,3,2,1,6,2,1
3530,1.15,4,4,5,0,2,1
3550,0.9,0,4,5,0,0,0
9330,2.02,5,4,3,0,2,1
2550,1.3,5,4,1,0,2,1
2190,0.69,0,4,2,0,0,0
2320,1.04,5,3,2,0,3,1
1280,0.41,4,4,3,0,0,0
1460,0.46,5,3,2,0,0,0
610,0.37,4,3,1,1,0,0
5260,0.8,4,4,5,0,0,0
2430,0.5,6,4,2,0,0,0
4620,2.06,0,4,2,0,2,1
950,0.3,4,4,5,0,0,0
660,0.31,6,3,1,4,0,0
1350,0.5,4,2,0,0,0,0
1530,0.5,3,3,5,1,0,0
3030,1.65,1,3,1,6,2,1
1420,0.41,4,4,3,0,0,0
3410,2.01,0,2,1,0,3,1
2110,0.8,1,2,0,6,0,0
3920,0.83,3,4,1,0,0,0
2130,0.5,5,4,3,0,0,0
670,0.31,1,4,5,0,0,0
2350,0.81,6,2,0,0,0,0
3530,1.13,6,3,4,0,2,1
630,0.3,3,4,0,0,0,0
2760,1.59,1,3,1,0,2,1
2730,0.65,6,4,3,0,0,0
4920,0.9,3,4,3,0,0,0
5120,1.01,2,4,0,0,0,0
1960,1.0,4,4,1,6,2,1
6100,0.98,6,4,3,0,0,0
26470,3.33,5,4,4,0,2,1
136790,5.02,5,2,2,4,0,0
590,0.5,5,4,1,0,2,1
680,0.32,3,2,2,5,0,0
560,0.25,5,4,2,0,0,0
2360,0.56,6,4,3,0,0,0
18420,1.8,3,4,4,0,0,0
760,0.71,4,3,0,4,2,1
21960,1.6,4,4,6,0,0,0
5610,1.0,3,3,2,0,0,0
1850,1.07,1,3,2,2,3,1
760,0.31,3,4,3,0,0,0
1340,0.4,4,4,2,0,0,0
20370,3.06,5,4,2,0,2,1
610,0.57,2,3,1,0,2,1
5370,2.03,3,3,1,0,2,1
1080,0.51,0,2,4,1,0,0
8470,1.0,3,4,3,0,0,0
660,0.5,5,4,3,0,2,1
7180,1.0,3,3,3,0,0,0
5290,2.01,2,2,3,6,3,1
640,0.38,4,2,0,4,0,0
1260,0.53,4,3,5,4,0,0
4410,2.07,0,3,3,6,2,1
4440,0.8,5,4,2,0,0,0
1390,0.5,4,2,6,4,0,0
360,0.32,4,3,3,0,2,1
1550,1.0,1,3,3,0,2,1
930,0.61,2,4,4,0,2,1
1960,0.72,3,3,1,7,0,0
630,0.31,1,4,0,0,0,0
5110,2.41,0,3,3,0,2,1
2100,0.5,5,3,3,0,0,0
4140,1.5,4,3,2,0,2,1
590,0.35,5,3,1,3,0,0
4870,1.65,5,4,2,0,2,1
2370,1.56,1,4,0,0,2,1
3220,0.7,5,3,3,0,0,0
850,0.3,6,3,3,5,0,0
7650,2.2,2,3,4,0,2,1
1240,0.74,5,4,3,6,2,1
10640,1.7,2,2,0,6,0,0
6160,2.4,1,3,2,4,2,1
1620,0.46,3,4,5,0,0,0
2230,1.26,0,3,1,0,2,1
1730,1.13,1,3,0,0,2,1
2360,0.5,5,4,2,0,0,0
1660,1.0,4,3,1,4,2,1
820,0.53,5,3,3,0,2,1
1100,0.3,6,4,5,0,0,0
930,0.72,4,3,1,1,2,1
710,0.58,4,2,3,4,2,1
3520,1.02,5,4,0,1,0,0
680,0.3,6,2,2,0,0,0
10810,1.6,6,3,0,6,0,0
4210,0.9,2,2,4,0,0,0
1300,0.5,6,2,0,0,0,0
1390,0.36,5,4,5,0,0,0
620,0.53,5,4,1,0,2,1
1060,0.4,4,2,2,0,0,0
19960,2.6,0,4,4,0,0,0
790,0.3,5,3,2,0,0,0
550,0.35,1,3,0,0,0,0
4600,2.11,1,4,1,6,2,1
2310,0.5,5,3,3,0,0,0
770,0.3,4,4,4,0,0,0
5280,1.0,6,2,1,0,0,0
2450,0.77,6,3,1,1,0,0
2980,0.59,6,4,3,0,0,0
1130,0.76,2,3,4,0,2,1
1340,0.92,1,3,3,6,2,1
670,0.52,5,2,3,0,2,1
340,0.3,5,4,2,0,2,1
6710,1.35,1,4,0,0,0,0
730,0.4,3,2,1,3,0,0
1510,0.96,2,3,3,1,2,1
1070,0.3,5,4,5,0,0,0
1140,0.8,3,3,3,0,3,1
740,0.3,6,3,1,0,0,0
6820,1.01,6,3,3,6,0,0
4470,1.52,5,3,2,0,2,1
1270,1.0,1,3,0,0,3,1
4640,1.01,1,4,0,0,0,0
4360,2.05,0,3,4,0,2,1
430,0.42,4,2,2,2,3,1
1360,0.42,6,4,4,0,0,0
1790,1.09,3,3,1,0,2,1
790,0.51,6,3,3,0,2,1
1300,0.4,6,4,1,0,0,0
2290,1.09,2,4,3,0,2,1
320,0.32,5,4,2,6,2,1
2440,0.76,0,4,0,0,0,0
1750,0.5,5,2,2,0,0,0
4250,1.7,3,2,2,7,3,1
1960,0.71,4,3,0,6,0,0
2870,0.65,3,4,2,0,0,0
3340,0.55,6,4,5,0,0,0
3370,1.39,5,3,2,7,3,1
1140,0.4,3,4,3,0,0,0
2610,1.62,1,3,1,0,1,1
1020,0.73,3,3,2,7,2,1
3090,1.03,4,3,0,3,0,0
5080,2.3,1,4,1,0,2,1
970,0.46,5,2,2,3,0,0
1180,1.0,1,2,0,4,2,1
690,0.3,0,2,6,0,0,0
4120,2.09,0,4,1,6,2,1
2080,1.12,3,2,2,4,2,1
2390,0.5,3,4,4,0,0,0
3620,1.58,2,3,2,6,3,1
2520,0.51,4,4,6,0,0,0
770,0.34,6,3,5,1,0,0
700,0.3,2,2,3,0,0,0
23010,1.35,6,4,7,0,0,0
4150,2.0,0,3,3,6,2,1
5780,1.3,0,4,2,0,0,0
1670,0.56,2,4,1,0,0,0
5900,2.12,2,3,3,3,2,1
3320,1.41,3,3,3,0,2,1
3270,0.58,4,4,5,0,0,0
4510,2.04,1,4,3,6,2,1
1460,0.51,3,3,3,6,0,0
1000,0.4,3,2,3,6,0,0
20650,2.01,6,4,2,0,0,0
3600,0.7,3,4,2,0,0,0
2320,0.5,4,4,2,0,0,0
4450,0.85,3,4,3,0,0,0
2150,0.53,3,4,3,0,0,0
5690,1.0,4,4,2,6,0,0
14140,2.5,2,4,0,4,2,0
870,0.73,5,2,0,1,3,1
1830,1.02,1,3,1,0,2,1
1740,1.13,1,4,2,0,2,1
1150,0.4,3,4,2,0,0,0
3550,0.8,1,4,4,0,0,0
4280,1.81,1,3,5,0,2,1
14100,3.1,4,2,2,7,3,1
670,0.31,1,4,6,0,0,0
1980,1.02,6,3,1,7,2,1
1870,0.6,3,4,1,0,0,0
660,0.6,2,4,4,3,2,1
2470,1.19,5,4,2,0,2,1
8030,1.5,1,3,0,6,0,0
750,0.34,2,4,3,0,0,0
560,0.31,2,4,3,0,0,0
2340,1.5,0,3,2,6,2,1
1960,1.1,1,3,1,0,2,1
860,0.33,3,4,5,0,0,0
2090,0.71,1,4,3,0,0,0
1220,0.35,5,3,5,0,0,0
990,0.31,5,4,6,0,0,0
1260,0.45,2,2,5,0,0,0
1590,0.54,6,2,1,0,0,0
1020,0.31,6,4,4,0,0,0
1010,0.51,3,3,0,1,0,0
550,0.53,1,2,1,0,2,1
2310,0.5,4,4,2,0,0,0
2840,0.61,6,4,2,0,0,0
6350,2.02,3,2,3,7,3,1
3100,1.6,1,3,3,0,2,1
760,0.3,6,3,1,0,0,0
3820,1.14,2,4,1,0,2,1
2520,0.57,6,4,4,0,0,0
8500,1.03,3,4,4,0,0,0
1430,0.41,4,4,3,0,0,0
1090,0.45,5,4,0,0,0,0
5090,1.5,5,4,2,6,2,1
4020,0.9,5,4,0,0,0,0
420,0.4,4,2,3,4,2,1
11870,2.03,2,4,1,7,0,0
1230,0.38,6,4,3,0,0,0
12860,1.51,5,4,3,0,0,0
350,0.32,4,4,1,0,2,1
2480,0.8,4,2,2,1,0,0
4780,0.9,3,2,3,0,0,0
3870,1.53,4,2,2,3,2,1
62790,3.0,6,4,6,2,0,0
9500,1.6,2,3,3,7,0,0
5560,1.23,2,2,0,0,0,0
3660,1.51,2,3,3,0,2,1
860,0.4,4,3,2,4,0,0
710,0.27,6,3,5,0,0,0
940,0.45,2,3,0,0,0,0
2500,0.92,2,3,1,0,2,1
1920,0.6,5,4,2,1,0,0
450,0.45,3,4,3,6,2,1
590,0.3,1,3,2,0,0,0
3350,0.71,4,4,2,0,0,0
5060,0.66,6,4,6,0,0,0
4090,2.03,0,4,2,6,2,1
3490,1.06,2,2,0,0,2,0
430,0.4,5,3,4,4,2,1
1480,0.53,4,4,5,6,0,0
2250,0.72,3,3,2,4,0,0
2380,1.08,2,4,3,0,2,1
4730,1.2,5,1,0,4,0,0
3150,0.9,0,3,4,0,0,0
1270,0.4,6,2,5,0,0,0
4460,2.01,1,3,2,0,2,1
2600,0.6,3,4,2,0,0,0
7740,1.43,6,3,0,6,0,0
340,0.3,6,3,1,0,2,1
2450,0.58,3,4,2,0,0,0
1010,0.57,6,4,4,0,2,1
24690,3.51,6,4,4,6,3,1
3050,0.8,2,3,1,0,0,0
2510,1.25,2,3,4,0,2,1
17330,1.9,6,4,2,0,0,0
9450,1.08,3,4,6,0,0,0
1980,1.21,3,4,1,0,2,1
3720,2.11,0,4,2,0,2,1
740,0.33,5,4,1,0,0,0
14380,3.02,5,3,2,7,2,1
5010,0.77,6,4,4,0,0,0
4550,1.2,2,3,0,0,2,0
1200,0.52,3,3,2,1,0,0
1010,0.49,3,1,1,0,0,0
2680,0.9,1,2,0,0,0,0
480,0.3,1,4,0,0,0,0
4560,0.9,6,4,2,0,0,0
1530,0.5,6,3,3,1,0,0
1020,0.5,4,4,1,3,0,0
9120,1.51,2,4,0,0,0,0
590,0.25,5,4,3,0,0,0
2510,0.57,3,4,2,0,0,0
390,0.35,5,4,1,0,2,1
1470,0.92,5,3,1,1,2,1
870,0.3,6,3,3,0,0,0
2000,1.02,4,3,2,1,2,1
3480,1.23,5,4,4,0,2,1
4290,1.59,3,4,2,0,2,1
470,0.47,5,3,1,5,2,1
800,0.3,5,3,4,4,0,0
350,0.3,6,4,2,0,2,1
1500,0.4,4,4,5,0,0,0
1510,0.91,5,3,2,1,2,1
1760,0.45,6,3,5,0,0,0
800,0.82,1,3,0,4,2,1
2050,0.52,3,4,4,0,0,0
1850,1.17,1,4,3,0,2,1
2810,0.58,5,4,4,0,0,0
1470,0.7,0,2,1,0,0,0
300,0.32,1,2,3,6,2,1
710,0.3,6,3,3,1,0,0
4010,0.8,2,4,2,0,0,0
1330,0.93,1,2,3,1,3,1
4410,1.0,0,4,1,0,0,0
24620,3.5,6,3,4,6,2,1
1460,0.42,6,4,3,0,0,0
2400,0.51,6,4,2,0,0,0
1410,1.07,0,4,2,0,1,1
3440,0.57,5,4,6,0,0,0
1760,1.11,1,3,3,0,3,1
870,0.6,2,3,3,6,2,1
750,0.3,6,4,2,0,0,0
3480,1.05,3,3,1,7,0,0
16380,4.08,5,2,1,7,2,1
590,0.31,1,4,1,0,0,0
19250,3.0,6,3,2,6,3,1
1800,0.53,5,4,1,0,0,0
8990,1.04,5,4,3,0,0,0
1870,0.52,2,4,6,0,0,0
510,0.51,2,1,2,9,2,1
4710,2.14,0,2,5,0,1,1
1440,1.06,1,3,1,1,2,1
1230,0.43,4,4,3,0,0,0
3680,0.8,2,3,4,0,0,0
680,0.26,6,4,3,0,0,0
1310,1.05,0,2,3,1,2,1
2940,0.9,3,1,3,1,0,0
1230,0.4,4,4,2,0,0,0
8420,2.01,5,3,2,2,2,1
3880,0.7,6,4,3,0,0,0
1330,1.0,0,2,2,0,2,1
600,0.53,5,3,0,0,2,1
6020,0.9,5,4,4,0,0,0
1440,1.15,2,4,0,0,1,1
2370,1.04,5,2,3,1,2,1
1220,0.42,5,4,2,0,0,0
1920,0.6,5,4,1,0,0,0
1420,1.17,0,3,1,0,2,1
880,0.7,3,3,1,6,2,1
410,0.39,6,3,3,6,2,1
1060,0.37,6,3,2,0,0,0
5410,1.55,6,2,3,6,3,1
480,0.3,5,3,0,0,0,0
5850,2.27,2,2,2,6,3,1
960,0.32,4,4,6,0,0,0
350,0.31,6,3,1,0,2,1
3330,1.09,4,3,5,0,2,1
500,0.3,4,3,1,3,0,0
360,0.37,3,2,1,4,2,1
3120,0.75,4,4,1,0,0,0
990,0.3,5,4,4,0,0,0
1820,1.15,1,4,3,0,2,1
37620,5.29,5,2,2,7,2,1
2730,0.9,4,1,3,8,0,0
4330,1.5,5,3,2,3,2,1
460,0.4,6,3,2,6,2,1
2320,0.52,5,4,4,0,0,0
990,0.91,0,3,1,0,2,1
380,0.33,5,4,3,0,2,1
18580,3.02,5,3,4,7,2,1
3480,1.88,1,4,1,0,2,1
2580,0.57,4,4,5,0,0,0
4180,1.52,3,4,2,6,2,1
310,0.32,3,2,2,4,3,1
2450,0.96,0,3,1,3,0,0
1040,0.3,5,4,5,0,0,0
1120,0.51,4,3,0,1,0,0
2930,1.01,1,2,2,7,0,0
380,0.37,5,2,3,6,2,1
16470,2.3,1,4,0,0,0,0
450,0.44,4,2,3,4,2,1
1440,0.4,6,3,4,0,0,0
360,0.3,6,3,3,0,2,1
3850,0.8,5,4,2,0,0,0
3160,1.0,1,2,1,0,2,1
1210,0.5,6,3,1,6,0,0
8930,1.06,3,4,4,0,0,0
6030,1.2,3,4,3,7,0,0
1470,0.73,0,3,0,1,0,0
2450,0.5,4,4,5,0,0,0
340,0.3,5,3,2,0,2,1
2340,1.08,2,3,3,0,2,1
980,0.47,2,3,0,0,0,0
2130,1.08,2,3,4,0,2,1
24530,3.93,5,2,3,1,3,1
420,0.37,5,4,2,0,2,1
2740,1.51,1,3,2,0,2,1
1630,0.7,0,3,0,0,0,0
750,0.33,5,3,4,1,0,0
1200,0.54,0,4,4,0,0,0
970,0.52,2,3,1,3,0,0
2280,0.7,6,4,1,0,0,0
880,0.3,6,3,2,0,0,0
600,0.3,6,3,3,4,0,0
11210,2.07,6,3,5,6,3,1
1380,0.5,1,2,4,0,0,0
3260,0.7,2,4,5,0,0,0
4190,0.8,5,4,2,0,0,0
610,0.25,2,4,5,0,0,0
3380,1.01,0,3,0,0,2,0
1080,0.45,1,3,4,0,0,0
1080,0.3,6,4,3,0,0,0
1150,0.41,6,4,0,0,0,0
1910,1.17,1,3,4,0,2,1
680,0.33,5,4,1,0,0,0
970,0.3,5,4,6,0,0,0
2270,1.17,3,3,2,9,2,1
3370,1.0,2,2,0,3,0,0
1880,1.13,0,3,4,0,2,1
820,0.3,4,4,6,0,0,0
860,0.6,5,3,3,0,2,1
1010,0.34,4,4,3,0,0,0
1120,0.4,4,3,4,0,0,0
650,0.65,2,3,2,4,2,1
3350,1.32,5,3,3,0,2,1
830,0.3,2,4,3,0,0,0
910,0.4,1,4,3,0,0,0
17100,3.02,5,4,3,9,2,1
1530,1.01,1,4,1,0,2,1
1090,0.72,6,2,1,0,2,1
650,0.4,1,2,4,0,0,0
890,0.32,6,3,3,6,0,0
780,0.6,4,4,2,0,2,1
760,0.59,5,4,3,4,2,1
1370,0.5,3,2,1,6,0,0
680,0.55,5,2,2,6,2,1
1060,0.71,3,2,3,6,3,1
39490,2.81,6,4,3,0,0,0
1880,0.5,3,2,4,0,0,0
660,0.27,3,4,4,0,0,0
780,0.3,4,4,3,0,0,0
1600,0.5,5,3,5,1,0,0
880,0.3,4,4,2,0,0,0
2510,1.09,4,3,4,4,2,1
2640,0.7,6,3,4,3,0,0
950,0.32,5,4,2,0,0,0
440,0.31,1,3,2,0,0,0
380,0.37,3,4,0,0,2,1
2660,1.21,3,4,2,0,2,1
570,0.3,5,3,1,2,0,0
1120,0.4,4,3,2,0,0,0
930,0.3,5,4,3,0,0,0
1400,0.56,5,2,3,0,2,1
660,0.57,3,4,4,6,2,1
4410,1.67,3,2,3,3,2,1
600,0.33,5,1,3,1,0,0
1820,0.5,6,4,3,0,0,0
560,0.51,4,2,2,4,3,1
5320,2.41,1,2,2,1,3,1
980,0.32,5,4,4,0,0,0
2180,1.32,1,3,3,0,2,1
19360,2.0,5,2,3,1,0,0
830,0.3,4,4,2,0,0,0
3470,0.9,3,3,3,5,0,0
1820,1.3,1,1,0,1,2,1
560,0.31,4,3,0,2,0,0
4280,0.91,3,4,2,0,0,0
1080,0.6,4,3,0,1,0,0
2340,0.8,2,3,4,1,0,0
10780,1.51,4,3,4,1,0,0
520,0.35,2,3,2,4,0,0
640,0.33,4,4,0,0,0,0
2500,0.53,5,4,3,0,0,0
3640,0.7,4,4,2,0,0,0
2470,0.91,1,2,2,7,0,0
600,0.33,2,3,2,1,0,0
1810,1.12,0,3,3,0,2,1
2780,1.06,5,4,3,0,2,1
630,0.53,4,2,3,4,3,1
3000,1.22,6,3,3,6,2,1
1920,0.9,4,4,3,3,2,1
6850,1.51,6,3,0,6,2,0
1030,0.94,0,3,2,0,2,1
1170,0.54,0,4,3,0,0,0
36620,2.07,4,4,5,0,0,0
2940,0.7,3,2,4,0,0,0
650,0.27,5,4,3,0,0,0
880,0.32,5,4,5,0,0,0
23890,1.5,6,4,5,0,0,0
5580,2.5,0,3,3,0,2,1
9210,1.6,2,3,0,4,0,0
1310,0.61,0,4,3,0,0,0
4210,0.85,3,4,2,0,0,0
770,0.3,4,2,2,0,0,0
3630,0.9,6,4,1,7,0,0
880,0.38,6,4,0,0,0,0
460,0.31,6,4,5,0,2,1
4010,1.0,2,3,0,0,2,0
1190,0.52,0,2,6,6,0,0
550,0.52,2,3,3,4,2,1
1910,0.51,6,4,2,0,0,0
5170,1.0,5,4,0,0,0,0
790,0.41,6,2,1,6,0,0
1780,1.1,0,3,3,0,2,1
8030,2.5,3,3,1,7,2,1
740,0.55,5,3,4,4,2,1
4310,2.02,1,3,2,6,2,1
21430,2.01,3,3,3,0,0,0
3060,1.23,4,4,3,0,2,1
14730,1.71,4,3,4,5,0,0
1070,0.4,6,3,2,3,0,0
980,0.32,6,4,3,0,0,0
1180,0.38,2,4,6,0,0,0
1080,0.3,6,4,3,0,0,0
1270,0.3,6,4,6,0,0,0
10920,1.5,3,2,5,4,0,0
4440,0.81,5,4,3,0,0,0
8870,1.07,5,4,4,0,0,0
360,0.32,5,2,2,0,2,1
5210,2.5,0,3,2,6,2,1
4440,1.01,3,3,0,0,2,0
460,0.46,4,2,2,4,3,1
680,0.25,4,4,4,0,0,0
2020,0.54,3,4,2,0,0,0
810,0.5,0,2,1,3,0,0
15160,2.01,5,2,2,3,0,0
6810,1.12,2,4,5,0,0,0
1520,1.09,0,4,4,0,1,1
2170,0.5,6,4,5,0,0,0
2270,1.7,0,2,0,0,2,1
3070,0.7,3,4,4,0,0,0
1880,0.5,4,1,3,0,0,0
890,0.69,6,2,1,0,2,1
940,0.71,5,2,0,0,2,1
3400,1.0,6,0,5,4,2,1
1390,0.62,0,4,4,0,0,0
11730,1.5,2,4,5,0,0,0
340,0.3,5,3,2,0,2,1
460,0.5,0,2,1,1,2,1
5100,1.0,6,4,0,0,0,0
790,0.3,4,2,4,0,0,0
2960,1.19,3,4,4,0,2,1
970,0.3,6,4,4,0,0,0
4210,1.0,3,3,0,0,2,0
4390,2.01,1,3,0,6,2,1
660,0.3,6,1,3,2,0,0
530,0.46,4,0,4,0,2,1
640,0.4,4,1,1,4,0,0
1070,0.3,6,4,4,0,0,0
3610,1.51,2,3,1,0,2,1
390,0.38,6,2,1,6,2,1
2980,1.5,1,3,4,0,1,1
650,0.64,4,3,1,4,3,1
980,0.31,4,4,2,0,0,0
2440,1.43,1,3,3,0,2,1
5560,2.55,2,4,0,6,2,1
2890,0.91,1,2,3,3,0,0
2520,0.7,2,2,3,0,0,0
2810,0.6,5,4,4,0,0,0
4470,1.0,1,3,1,6,0,0
790,0.3,5,3,3,0,0,0
5440,1.0,1,2,4,0,0,0
6680,1.25,1,4,1,0,0,0
2110,1.16,2,4,3,0,1,1
1730,1.09,1,4,3,0,2,1
2230,1.1,3,3,3,4,2,1
2410,1.21,2,4,4,0,2,1
1070,0.3,6,4,3,0,0,0
4750,1.58,4,3,3,0,2,1
1780,0.5,3,4,2,0,0,0
600,0.53,3,3,3,6,2,1
5330,2.07,2,3,2,9,2,1
920,0.3,6,4,4,0,0,0
1130,0.32,6,4,4,0,0,0
2070,1.03,5,3,1,0,2,1
1040,0.5,5,2,0,4,0,0
620,0.61,4,4,0,3,2,1
4970,1.21,2,2,0,0,0,0
1110,0.51,5,4,1,7,0,0
5160,2.24,2,4,1,0,2,1
890,0.32,6,4,5,0,0,0
1180,0.4,3,4,4,0,0,0
7160,2.13,3,4,2,0,2,1
2830,1.22,3,4,3,0,2,1
3060,1.0,1,1,2,7,0,0
1630,1.03,0,4,1,6,2,1
530,0.53,3,1,1,4,2,1
1840,1.08,4,4,1,0,2,1
3680,2.05,1,4,0,0,2,1
1210,0.93,1,3,2,7,2,1
340,0.34,4,2,2,7,2,1
750,0.5,6,3,3,2,3,1
6280,1.06,5,3,4,1,0,0
1330,0.41,5,4,4,0,0,0
860,0.37,5,1,1,0,0,0
630,0.3,4,3,2,2,0,0
380,0.37,3,3,3,7,2,1
300,0.31,3,2,2,4,2,1
1260,0.5,6,1,2,4,0,0
750,0.3,3,2,4,0,0,0
2200,1.3,4,2,0,8,2,1
1440,0.41,6,4,6,0,0,0
1380,0.48,2,1,5,4,0,0
4330,0.9,4,4,3,0,0,0
1770,1.13,0,4,2,0,2,1
1120,0.52,3,3,3,1,0,0
3430,0.8,5,1,2,0,0,0
29200,2.53,4,4,3,7,0,0
3000,1.51,1,3,2,6,2,1
2090,1.15,2,3,3,0,1,1
3150,0.91,5,2,0,0,0,0
3360,1.51,1,2,2,7,3,1
500,0.3,4,3,1,4,0,0
760,0.36,5,4,3,2,0,0
2080,1.01,5,3,2,0,2,1
460,0.31,4,2,2,0,3,1
9340,1.0,4,4,3,0,0,0
6400,1.77,5,4,3,0,2,1
770,0.3,6,3,1,0,0,0
530,0.51,5,4,1,6,2,1
5410,2.08,3,4,1,0,2,1
620,0.27,4,4,2,0,0,0
1410,0.5,1,4,0,0,0,0
1520,0.5,3,3,3,6,0,0
990,0.4,5,2,3,6,0,0
650,0.3,6,3,3,2,0,0
850,0.3,4,4,6,0,0,0
10140,1.72,2,4,3,7,0,0
810,0.3,5,2,2,0,0,0
610,0.3,3,2,0,0,0,0
500,0.3,4,3,0,0,0,0
700,0.3,4,2,1,0,0,0
2380,0.7,5,3,0,6,0,0
1780,0.9,4,3,3,0,2,1
660,0.25,4,4,4,0,0,0
870,0.3,5,4,2,0,0,0
1530,0.93,5,4,0,0,2,1
3300,1.0,4,1,0,0,1,0
4250,1.0,2,2,0,0,0,0
2580,1.28,2,4,4,0,2,1
5350,1.7,3,3,0,3,2,0
1840,1.0,3,2,2,4,3,1
3420,0.9,1,3,3,4,0,0
670,0.3,6,2,0,0,0,0
780,0.3,4,4,2,0,0,0
760,0.26,5,3,4,0,0,0
18490,2.0,3,2,2,9,0,0
1470,0.5,5,4,0,0,0,0
2150,1.1,2,4,4,0,1,1
1540,0.5,6,3,2,5,0,0
2530,0.73,1,4,5,0,0,0
870,0.3,5,4,3,0,0,0
1600,1.01,1,2,3,0,3,1
940,0.42,3,3,1,3,0,0
410,0.32,6,4,4,0,2,1
830,0.3,4,3,5,0,0,0
2780,1.62,0,3,4,0,2,1
840,0.3,5,2,3,0,0,0
1090,0.32,6,4,5,0,0,0
1280,0.5,1,2,0,0,2,0
23550,2.01,6,4,2,2,0,0
820,0.33,6,3,3,2,0,0
860,0.3,6,2,2,0,0,0
1070,0.81,2,3,3,6,3,1
1360,0.46,1,4,3,0,0,0
7050,1.0,4,3,4,0,0,0
2490,1.51,1,2,1,4,2,1
790,0.3,6,2,4,0,0,0
1040,0.34,5,4,4,0,0,0
390,0.35,2,4,4,0,2,1
1470,1.03,0,4,4,0,2,1
730,0.31,4,4,0,0,0,0
420,0.4,3,1,4,4,2,1
2850,1.52,2,3,1,0,1,1
630,0.32,5,3,0,2,0,0
730,0.42,0,4,5,0,0,0
520,0.46,4,3,2,0,2,1
600,0.3,1,4,5,0,0,0
720,0.3,5,3,1,0,0,0
12380,1.2,4,4,5,0,0,0
650,0.59,2,3,4,4,2,1
480,0.33,1,4,1,0,0,0
4520,0.9,5,3,3,2,0,0
1170,0.4,6,4,4,0,0,0
32430,4.0,6,3,5,6,3,1
3510,1.02,0,3,5,3,0,0
1120,0.3,6,2,5,0,0,0
3060,1.75,1,3,0,6,2,1
3130,0.7,4,4,2,0,0,0
1150,0.35,3,4,4,0,0,0
3310,1.26,4,3,4,0,2,1
20300,3.01,5,2,3,5,2,1
4280,2.01,0,4,3,6,2,1
910,0.45,4,3,2,3,0,0
450,0.43,5,2,3,6,2,1
6950,2.01,3,3,3,0,2,1
1830,1.19,1,3,2,0,2,1
1880,1.11,4,3,1,0,2,1
830,0.3,4,4,4,0,0,0
1770,1.07,4,2,1,7,2,1
710,0.59,5,2,2,4,2,1
3780,2.0,1,3,0,6,2,1
1610,0.5,6,2,1,0,0,0
1280,0.82,2,2,5,4,2,1
4760,1.01,6,3,1,4,0,0
3230,0.83,2,4,0,0,0,0
3950,1.52,3,4,3,0,2,1
64800,4.01,3,2,3,1,0,0
320,0.3,5,4,0,0,2,1
730,0.6,4,3,3,1,2,1
2700,1.16,5,3,3,0,2,1
4590,1.52,4,4,3,0,2,1
1450,1.0,5,3,0,1,2,1
8320,1.01,3,4,3,0,0,0
3600,0.72,6,4,3,0,0,0
3190,1.52,1,4,3,0,2,1
1310,0.52,3,3,6,1,0,0
1140,0.7,5,3,2,0,2,1
5060,1.06,5,2,1,6,0,0
1410,0.9,4,4,1,1,2,1
2000,0.5,2,4,4,0,0,0
700,0.66,2,4,3,6,2,1
570,0.51,4,2,2,7,2,1
2480,0.6,4,3,2,0,0,0
920,0.4,5,3,1,2,0,0
1090,0.3,6,4,5,0,0,0
350,0.31,6,3,1,0,2,1
12640,2.23,6,4,4,0,2,1
2800,0.81,5,4,2,5,0,0
1450,0.4,6,4,4,0,0,0
2630,0.6,5,4,2,0,0,0
2260,0.7,5,4,2,7,0,0
930,0.3,5,4,3,0,0,0
810,0.7,1,2,4,0,2,1
520,0.49,5,3,3,2,3,1
520,0.3,6,3,1,3,0,0
870,0.37,5,2,2,0,0,0
10030,2.51,4,4,2,0,2,1
900,0.32,5,3,2,0,0,0
2750,0.62,5,4,3,0,0,0
7320,1.01,5,4,4,6,0,0
1690,0.45,6,4,5,0,0,0
680,0.51,6,2,1,6,2,1
15410,3.0,6,3,2,7,2,1
690,0.64,5,2,1,6,2,1
2700,1.03,6,4,3,0,2,1
900,0.3,5,4,4,0,0,0
580,0.3,4,3,2,1,0,0
1430,0.6,4,2,1,4,0,0
13630,1.9,3,3,3,7,0,0
33370,3.8,6,4,5,6,3,1
3350,1.3,5,3,3,3,3,1
1030,0.3,3,4,5,0,0,0
1630,1.04,1,4,3,0,2,1
820,0.58,6,3,2,2,3,1
1150,0.91,1,3,2,4,2,1
2410,0.8,1,4,0,0,0,0
1460,0.87,5,2,3,4,3,1
9630,2.61,4,2,2,1,3,1
4200,2.04,0,4,2,6,2,1
3940,0.9,1,4,2,0,0,0
18340,2.01,5,4,3,1,0,0
